phase,scheduler,n_ues,spatial,traffic,run_id,cell_throughput_mbps,jain_index,mean_delay_ms,plr,n_ues_active,n_ues_total
phase3_group_b,mt,20,clustered,heterogeneous,16,12.975,0.117902,3.6032,-0.000129,11,20
phase3_group_b,mt,20,clustered,heterogeneous,17,11.9043,0.122583,3.4806,0.0,12,20
phase3_group_b,mt,20,clustered,heterogeneous,18,11.9641,0.096828,3.7466,8.7e-05,9,20
phase3_group_b,mt,20,clustered,heterogeneous,19,10.6508,0.054332,3.7,0.0,5,20
phase3_group_b,mt,20,clustered,heterogeneous,20,13.1282,0.206246,3.5257,0.0,12,20
phase3_group_b,mt,40,clustered,heterogeneous,1,12.5596,0.088124,3.8494,0.0,17,40
phase3_group_b,mt,40,clustered,heterogeneous,2,13.8709,0.159616,3.8831,4.4e-05,18,40
phase3_group_b,mt,40,clustered,heterogeneous,3,13.1227,0.116881,3.7578,0.0,16,40
phase3_group_b,mt,40,clustered,heterogeneous,4,13.7125,0.088188,3.8275,0.0,15,40
phase3_group_b,mt,40,clustered,heterogeneous,5,14.3199,0.094875,3.6608,0.0,13,40
phase3_group_b,mt,40,clustered,heterogeneous,6,11.8678,0.03397,3.7221,-4.1e-05,9,40
phase3_group_b,mt,40,clustered,heterogeneous,7,12.6404,0.099939,3.9281,0.0,17,40
phase3_group_b,mt,40,clustered,heterogeneous,8,12.9507,0.081909,3.8263,0.0,19,40
phase3_group_b,mt,40,clustered,heterogeneous,9,12.8072,0.04299,3.8411,0.0,14,40
phase3_group_b,mt,40,clustered,heterogeneous,10,13.4095,0.121874,3.879,-0.000174,14,40
phase3_group_b,mt,40,clustered,heterogeneous,11,13.9093,0.167218,3.9267,0.0,15,40
phase3_group_b,mt,40,clustered,heterogeneous,12,13.626,0.093719,3.9033,0.0,15,40
phase3_group_b,mt,40,clustered,heterogeneous,13,12.3958,0.115487,3.8645,0.0,14,40
phase3_group_b,mt,40,clustered,heterogeneous,14,11.3011,0.031378,3.7603,0.0,12,40
phase3_group_b,mt,40,clustered,heterogeneous,15,12.2917,0.066742,3.7588,0.0,14,40
phase3_group_b,mt,40,clustered,heterogeneous,16,13.9824,0.140997,3.7798,0.0,16,40
phase3_group_b,mt,40,clustered,heterogeneous,17,12.7066,0.149875,3.6979,0.0,21,40
phase3_group_b,mt,40,clustered,heterogeneous,18,12.5834,0.070155,3.7089,0.0,14,40
phase3_group_b,mt,40,clustered,heterogeneous,19,11.5353,0.031761,3.359,0.0,4,40
phase3_group_b,mt,40,clustered,heterogeneous,20,12.1276,0.078415,3.8759,0.0,16,40
phase3_group_b,mt,10,uniform,heterogeneous,1,11.1963,0.213298,3.33,0.0,4,10
phase3_group_b,mt,10,uniform,heterogeneous,2,11.2819,0.164228,3.4362,0.0,7,10
phase3_group_b,mt,10,uniform,heterogeneous,3,11.4311,0.153101,3.4613,0.0,10,10
phase3_group_b,mt,10,uniform,heterogeneous,4,10.3139,0.130944,3.4813,4.1e-05,10,10
phase3_group_b,mt,10,uniform,heterogeneous,5,8.0732,0.478371,3.4772,0.000292,10,10
phase3_group_b,mt,10,uniform,heterogeneous,6,10.9875,0.249592,3.3946,4.2e-05,10,10
phase3_group_b,mt,10,uniform,heterogeneous,7,11.5073,0.124412,3.4785,0.0,4,10
phase3_group_b,mt,10,uniform,heterogeneous,8,8.8489,0.488667,3.4121,0.000249,10,10
phase3_group_b,mt,10,uniform,heterogeneous,9,11.6204,0.13794,3.6211,-4.2e-05,10,10
phase3_group_b,mt,10,uniform,heterogeneous,10,10.3041,0.101285,3.3568,0.0,4,10
phase3_group_b,mt,10,uniform,heterogeneous,11,8.6013,0.640059,3.4817,4.2e-05,10,10
phase3_group_b,mt,10,uniform,heterogeneous,12,10.1472,0.321426,3.3834,0.0,10,10
phase3_group_b,mt,10,uniform,heterogeneous,13,10.447,0.155817,3.4498,0.000167,10,10
phase3_group_b,mt,10,uniform,heterogeneous,14,10.7831,0.114136,3.7602,0.0,5,10
phase3_group_b,mt,10,uniform,heterogeneous,15,10.6693,0.269788,3.3478,0.0,10,10
phase3_group_b,mt,10,uniform,heterogeneous,16,11.0341,0.273363,3.2838,0.0,10,10
phase3_group_b,mt,10,uniform,heterogeneous,17,9.9421,0.30907,3.5741,0.0,10,10
phase3_group_b,mt,10,uniform,heterogeneous,18,10.7868,0.179058,3.515,4.1e-05,9,10
phase3_group_b,mt,10,uniform,heterogeneous,19,7.3632,0.584676,3.4759,0.000294,10,10
phase3_group_b,mt,10,uniform,heterogeneous,20,8.6729,0.480505,3.4765,0.000167,10,10
phase3_group_b,mt,20,uniform,heterogeneous,1,11.5991,0.118692,3.3805,0.0,9,20
phase3_group_b,mt,20,uniform,heterogeneous,2,11.8422,0.134258,3.4694,0.0,12,20
phase3_group_b,mt,20,uniform,heterogeneous,3,10.2594,0.050041,3.0129,0.0,3,20
phase3_group_b,mt,20,uniform,heterogeneous,4,10.5068,0.096198,3.4506,0.0,20,20
phase3_group_b,mt,20,uniform,heterogeneous,5,9.4178,0.275769,3.5621,0.000373,20,20
phase3_group_b,mt,20,uniform,heterogeneous,6,11.6701,0.170556,3.3993,0.0,17,20
phase3_group_b,mt,20,uniform,heterogeneous,7,11.5242,0.062362,3.4995,0.0,4,20
phase3_group_b,mt,20,uniform,heterogeneous,8,10.3257,0.186208,3.3508,-4.2e-05,20,20
phase3_group_b,mt,20,uniform,heterogeneous,9,11.642,0.072325,3.6067,-8.5e-05,12,20
phase3_group_b,mt,20,uniform,heterogeneous,10,10.7541,0.055402,3.8738,0.0,7,20
phase3_group_b,mt,20,uniform,heterogeneous,11,10.5726,0.056797,3.4968,0.0,17,20
phase3_group_b,mt,20,uniform,heterogeneous,12,9.7291,0.24014,3.3478,0.000124,20,20
phase3_group_b,mt,20,uniform,heterogeneous,13,10.3106,0.145364,3.4551,8.3e-05,20,20
phase3_group_b,mt,20,uniform,heterogeneous,14,11.7528,0.067643,3.7688,0.0,5,20
phase3_group_b,mt,20,uniform,heterogeneous,15,9.8132,0.26805,3.3949,4.1e-05,20,20
phase3_group_b,mt,20,uniform,heterogeneous,16,11.6535,0.063637,3.3765,0.0,4,20
phase3_group_b,mt,20,uniform,heterogeneous,17,10.3456,0.051132,3.5206,0.0,2,20
phase3_group_b,mt,20,uniform,heterogeneous,18,11.2559,0.17236,3.4457,8.2e-05,18,20
phase3_group_b,mt,20,uniform,heterogeneous,19,12.2428,0.098641,3.3058,0.0,13,20
phase3_group_b,mt,20,uniform,heterogeneous,20,11.8695,0.072174,3.6204,0.00017,11,20
phase3_group_b,mt,40,uniform,heterogeneous,1,10.8381,0.034256,3.803,-0.000129,10,40
phase3_group_b,mt,40,uniform,heterogeneous,2,12.0916,0.08902,3.5455,4.2e-05,19,40
phase3_group_b,mt,40,uniform,heterogeneous,3,10.2612,0.025027,3.0791,0.0,2,40
phase3_group_b,mt,40,uniform,heterogeneous,4,11.1263,0.097356,3.4116,0.0,30,40
phase3_group_b,mt,40,uniform,heterogeneous,5,11.6935,0.035192,3.4985,0.0,15,40
phase3_group_b,mt,40,uniform,heterogeneous,6,12.0188,0.133207,3.4365,4.2e-05,21,40
phase3_group_b,mt,40,uniform,heterogeneous,7,11.6084,0.031694,3.7316,0.0,5,40
phase3_group_b,mt,40,uniform,heterogeneous,8,10.7271,0.029237,3.6591,0.000212,9,40
phase3_group_b,mt,40,uniform,heterogeneous,9,12.5416,0.07059,3.4779,0.0,19,40
phase3_group_b,mt,40,uniform,heterogeneous,10,10.5941,0.027639,3.831,0.0,9,40
phase3_group_b,mt,40,uniform,heterogeneous,11,11.7236,0.055054,3.4875,0.0,19,40
phase3_group_b,mt,40,uniform,heterogeneous,12,11.9228,0.106143,3.2978,0.0,27,40
phase3_group_b,mt,40,uniform,heterogeneous,13,11.5883,0.043479,3.3879,0.0,13,40
phase3_group_b,mt,40,uniform,heterogeneous,14,12.6951,0.04135,3.833,0.0,11,40
phase3_group_b,mt,40,uniform,heterogeneous,15,10.4355,0.02613,3.4394,0.0,9,40
phase3_group_b,mt,40,uniform,heterogeneous,16,11.6201,0.03201,3.4953,0.0,6,40
phase3_group_b,mt,40,uniform,heterogeneous,17,11.2386,0.032099,3.8226,0.000126,9,40
phase3_group_b,mt,40,uniform,heterogeneous,18,12.4968,0.04735,3.7545,-0.000129,13,40
phase3_group_b,mt,40,uniform,heterogeneous,19,12.0366,0.07306,3.3509,0.0,19,40
phase3_group_b,mt,40,uniform,heterogeneous,20,12.3363,0.045271,3.5493,-4.3e-05,20,40
phase3_group_b,pf,10,clustered,heterogeneous,1,13.2262,0.503991,3.2174,0.00264,10,10
phase3_group_b,pf,10,clustered,heterogeneous,2,13.2681,0.513493,3.2241,0.001895,10,10
phase3_group_b,pf,10,clustered,heterogeneous,3,12.8452,0.495777,3.1992,0.003639,10,10
phase3_group_b,pf,10,clustered,heterogeneous,4,13.5622,0.487203,3.2102,0.003005,10,10
phase3_group_b,pf,10,clustered,heterogeneous,5,13.4288,0.538072,3.1977,0.003201,10,10
phase3_group_b,pf,10,clustered,heterogeneous,6,13.3171,0.458675,3.1965,0.003015,10,10
phase3_group_b,pf,10,clustered,heterogeneous,7,12.7856,0.478591,3.2268,0.0035,10,10
phase3_group_b,pf,10,clustered,heterogeneous,8,11.9711,0.541832,3.207,0.003364,10,10
phase3_group_b,pf,10,clustered,heterogeneous,9,13.0836,0.48273,3.2065,0.002976,10,10
phase3_group_b,pf,10,clustered,heterogeneous,10,13.5095,0.512494,3.2325,0.002679,10,10
phase3_group_b,pf,10,clustered,heterogeneous,11,13.1238,0.549718,3.2232,0.002316,10,10
phase3_group_b,pf,10,clustered,heterogeneous,12,13.7132,0.479905,3.2017,0.002145,10,10
phase3_group_b,pf,10,clustered,heterogeneous,13,12.7836,0.528401,3.2109,0.002065,10,10
phase3_group_b,pf,10,clustered,heterogeneous,14,13.9007,0.488834,3.2159,0.003057,10,10
phase3_group_b,pf,10,clustered,heterogeneous,15,14.1331,0.538317,3.2151,0.00139,10,10
phase3_group_b,pf,10,clustered,heterogeneous,16,13.1811,0.530912,3.2233,0.002611,10,10
phase3_group_b,pf,10,clustered,heterogeneous,17,12.3882,0.534515,3.219,0.003039,10,10
phase3_group_b,pf,10,clustered,heterogeneous,18,13.6667,0.473855,3.2119,0.00201,10,10
phase3_group_b,pf,10,clustered,heterogeneous,19,14.1288,0.479063,3.1851,0.003361,10,10
phase3_group_b,pf,10,clustered,heterogeneous,20,12.5057,0.508897,3.2118,0.003548,10,10
phase3_group_b,pf,20,clustered,heterogeneous,1,15.382,0.546991,3.2843,0.002641,20,20
phase3_group_b,pf,20,clustered,heterogeneous,2,15.2241,0.532233,3.259,0.002348,20,20
phase3_group_b,pf,20,clustered,heterogeneous,3,14.6199,0.545143,3.2696,0.003551,20,20
phase3_group_b,pf,20,clustered,heterogeneous,4,14.5297,0.542626,3.2218,0.002993,20,20
phase3_group_b,pf,20,clustered,heterogeneous,5,15.5175,0.553451,3.2349,0.00317,20,20
phase3_group_b,pf,20,clustered,heterogeneous,6,14.873,0.539869,3.2584,0.002479,20,20
phase3_group_b,pf,20,clustered,heterogeneous,7,14.9398,0.518099,3.2783,0.00327,20,20
phase3_group_b,pf,20,clustered,heterogeneous,8,14.8417,0.537313,3.2379,0.003188,20,20
phase3_group_b,pf,20,clustered,heterogeneous,9,15.3706,0.536583,3.2523,0.003091,20,20
phase3_group_b,pf,20,clustered,heterogeneous,10,15.569,0.543893,3.2448,0.002316,20,20
phase3_group_b,pf,20,clustered,heterogeneous,11,15.5062,0.559758,3.2773,0.002696,20,20
phase3_group_b,pf,20,clustered,heterogeneous,12,15.4631,0.548575,3.2426,0.002513,20,20
phase3_group_b,pf,20,clustered,heterogeneous,13,14.4487,0.564892,3.2651,0.003291,20,20
phase3_group_b,pf,20,clustered,heterogeneous,14,15.4261,0.529835,3.2787,0.003362,20,20
phase3_group_b,pf,20,clustered,heterogeneous,15,15.7332,0.532941,3.2631,0.002503,20,20
phase3_group_b,pf,20,clustered,heterogeneous,16,15.4802,0.535252,3.2776,0.002936,20,20
phase3_group_b,pf,20,clustered,heterogeneous,17,14.1301,0.558225,3.2564,0.002947,20,20
phase3_group_b,pf,20,clustered,heterogeneous,18,15.2626,0.535909,3.268,0.002734,20,20
phase3_group_b,pf,20,clustered,heterogeneous,19,15.7601,0.556698,3.2281,0.002661,20,20
phase3_group_b,pf,20,clustered,heterogeneous,20,15.0607,0.546617,3.2534,0.0034,20,20
phase3_group_b,pf,40,clustered,heterogeneous,1,16.8649,0.571831,3.2936,0.002391,40,40
phase3_group_b,pf,40,clustered,heterogeneous,2,16.559,0.576699,3.2933,0.002193,40,40
phase3_group_b,pf,40,clustered,heterogeneous,3,15.7208,0.560278,3.2931,0.00253,40,40
phase3_group_b,pf,40,clustered,heterogeneous,4,16.4672,0.580906,3.2819,0.002383,40,40
phase3_group_b,pf,40,clustered,heterogeneous,5,17.091,0.579564,3.2642,0.002216,40,40
phase3_group_b,pf,40,clustered,heterogeneous,6,16.6983,0.572762,3.2688,0.002378,40,40
phase3_group_b,pf,40,clustered,heterogeneous,7,16.3231,0.569214,3.283,0.002053,40,40
phase3_group_b,pf,40,clustered,heterogeneous,8,16.757,0.579094,3.2886,0.002474,40,40
phase3_group_b,pf,40,clustered,heterogeneous,9,16.9844,0.574698,3.2755,0.00224,40,40
phase3_group_b,pf,40,clustered,heterogeneous,10,17.2005,0.58161,3.2676,0.002125,40,40
phase3_group_b,pf,40,clustered,heterogeneous,11,16.4578,0.574577,3.2881,0.002257,40,40
phase3_group_b,pf,40,clustered,heterogeneous,12,16.9217,0.578113,3.2754,0.002318,40,40
phase3_group_b,pf,40,clustered,heterogeneous,13,16.3178,0.571911,3.267,0.002453,40,40
phase3_group_b,pf,40,clustered,heterogeneous,14,16.3225,0.563437,3.2879,0.002744,40,40
phase3_group_b,pf,40,clustered,heterogeneous,15,16.7035,0.579085,3.2782,0.002244,40,40
phase3_group_b,pf,40,clustered,heterogeneous,16,16.8642,0.58442,3.2821,0.001843,40,40
phase3_group_b,pf,40,clustered,heterogeneous,17,16.1177,0.583847,3.301,0.001687,40,40
phase3_group_b,pf,40,clustered,heterogeneous,18,16.66,0.564781,3.2805,0.002505,40,40
phase3_group_b,pf,40,clustered,heterogeneous,19,17.0018,0.5811,3.2578,0.001913,40,40
phase3_group_b,pf,40,clustered,heterogeneous,20,16.8403,0.571152,3.2773,0.002856,40,40
phase3_group_b,pf,10,uniform,heterogeneous,1,12.8539,0.520351,3.204,0.004806,10,10
phase3_group_b,pf,10,uniform,heterogeneous,2,12.9271,0.516198,3.2085,0.004281,10,10
phase3_group_b,pf,10,uniform,heterogeneous,3,10.864,0.575167,3.2042,0.005246,10,10
phase3_group_b,pf,10,uniform,heterogeneous,4,8.8341,0.593726,3.1774,0.006307,10,10
phase3_group_b,pf,10,uniform,heterogeneous,5,7.6144,0.722427,3.1821,0.006254,10,10
phase3_group_b,pf,10,uniform,heterogeneous,6,10.1691,0.647568,3.1928,0.00584,10,10
phase3_group_b,pf,10,uniform,heterogeneous,7,14.6641,0.499287,3.1952,0.001433,10,10
phase3_group_b,pf,10,uniform,heterogeneous,8,8.9452,0.700567,3.1884,0.004214,10,10
phase3_group_b,pf,10,uniform,heterogeneous,9,11.8613,0.521609,3.2236,0.005186,10,10
phase3_group_b,pf,10,uniform,heterogeneous,10,14.0893,0.458577,3.1972,0.003513,10,10
phase3_group_b,pf,10,uniform,heterogeneous,11,9.1245,0.722131,3.207,0.003332,10,10
phase3_group_b,pf,10,uniform,heterogeneous,12,9.405,0.668331,3.1914,0.004193,10,10
phase3_group_b,pf,10,uniform,heterogeneous,13,8.0352,0.611586,3.1801,0.00831,10,10
phase3_group_b,pf,10,uniform,heterogeneous,14,12.8508,0.44062,3.2086,0.004546,10,10
phase3_group_b,pf,10,uniform,heterogeneous,15,9.9189,0.679004,3.1957,0.00243,10,10
phase3_group_b,pf,10,uniform,heterogeneous,16,10.9269,0.676487,3.2073,0.002749,10,10
phase3_group_b,pf,10,uniform,heterogeneous,17,8.2961,0.664101,3.1852,0.007137,10,10
phase3_group_b,pf,10,uniform,heterogeneous,18,9.0319,0.628253,3.1839,0.006751,10,10
phase3_group_b,pf,10,uniform,heterogeneous,19,8.1752,0.675785,3.1924,0.008109,10,10
phase3_group_b,pf,10,uniform,heterogeneous,20,9.2706,0.70564,3.1888,0.003297,10,10
phase3_group_b,pf,20,uniform,heterogeneous,1,11.1254,0.529749,3.2093,0.007255,20,20
phase3_group_b,pf,20,uniform,heterogeneous,2,13.4723,0.562915,3.2352,0.003041,20,20
phase3_group_b,pf,20,uniform,heterogeneous,3,13.7347,0.533587,3.2312,0.0029,20,20
phase3_group_b,pf,20,uniform,heterogeneous,4,9.198,0.643467,3.2062,0.004083,20,20
phase3_group_b,pf,20,uniform,heterogeneous,5,8.2461,0.699472,3.2036,0.004666,20,20
phase3_group_b,pf,20,uniform,heterogeneous,6,12.9294,0.593439,3.2477,0.004098,20,20
phase3_group_b,pf,20,uniform,heterogeneous,7,13.546,0.547004,3.2153,0.003538,20,20
phase3_group_b,pf,20,uniform,heterogeneous,8,10.7916,0.590416,3.2256,0.003901,20,20
phase3_group_b,pf,20,uniform,heterogeneous,9,11.5612,0.532506,3.239,0.005682,20,20
phase3_group_b,pf,20,uniform,heterogeneous,10,13.2602,0.510317,3.2348,0.004016,20,20
phase3_group_b,pf,20,uniform,heterogeneous,11,10.6856,0.532291,3.2269,0.004194,20,20
phase3_group_b,pf,20,uniform,heterogeneous,12,9.7966,0.583238,3.2077,0.006982,20,20
phase3_group_b,pf,20,uniform,heterogeneous,13,9.6771,0.582434,3.2253,0.005982,20,20
phase3_group_b,pf,20,uniform,heterogeneous,14,11.5136,0.473637,3.2467,0.005142,20,20
phase3_group_b,pf,20,uniform,heterogeneous,15,10.4783,0.596116,3.2198,0.004162,20,20
phase3_group_b,pf,20,uniform,heterogeneous,16,13.5416,0.546603,3.1936,0.004475,20,20
phase3_group_b,pf,20,uniform,heterogeneous,17,10.9818,0.473243,3.2095,0.007712,20,20
phase3_group_b,pf,20,uniform,heterogeneous,18,10.0088,0.624814,3.2084,0.004201,20,20
phase3_group_b,pf,20,uniform,heterogeneous,19,11.9128,0.525138,3.2277,0.006018,20,20
phase3_group_b,pf,20,uniform,heterogeneous,20,12.6795,0.546572,3.2446,0.004309,20,20
phase3_group_b,pf,40,uniform,heterogeneous,1,11.3974,0.58856,3.221,0.004959,40,40
phase3_group_b,pf,40,uniform,heterogeneous,2,12.5631,0.61153,3.2526,0.003258,40,40
phase3_group_b,pf,40,uniform,heterogeneous,3,16.2537,0.598505,3.2616,0.002709,40,40
phase3_group_b,pf,40,uniform,heterogeneous,4,10.115,0.646998,3.2146,0.004805,40,40
phase3_group_b,pf,40,uniform,heterogeneous,5,9.9525,0.569622,3.2185,0.00493,40,40
phase3_group_b,pf,40,uniform,heterogeneous,6,12.627,0.593283,3.2433,0.004732,40,40
phase3_group_b,pf,40,uniform,heterogeneous,7,11.7666,0.590149,3.2157,0.003589,40,40
phase3_group_b,pf,40,uniform,heterogeneous,8,11.5933,0.578761,3.2267,0.004536,40,40
phase3_group_b,pf,40,uniform,heterogeneous,9,12.3352,0.552454,3.2495,0.004247,40,40
phase3_group_b,pf,40,uniform,heterogeneous,10,13.6094,0.538819,3.2632,0.004269,40,40
phase3_group_b,pf,40,uniform,heterogeneous,11,10.5549,0.604466,3.2332,0.004973,40,40
phase3_group_b,pf,40,uniform,heterogeneous,12,9.7608,0.638849,3.2166,0.00551,40,40
phase3_group_b,pf,40,uniform,heterogeneous,13,10.9921,0.556002,3.2411,0.004609,40,40
phase3_group_b,pf,40,uniform,heterogeneous,14,12.285,0.557723,3.2406,0.004301,40,40
phase3_group_b,pf,40,uniform,heterogeneous,15,11.7315,0.584736,3.2335,0.003094,40,40
phase3_group_b,pf,40,uniform,heterogeneous,16,12.0818,0.564756,3.2096,0.004689,40,40
phase3_group_b,pf,40,uniform,heterogeneous,17,12.2756,0.588505,3.2272,0.004442,40,40
phase3_group_b,pf,40,uniform,heterogeneous,18,12.5997,0.553898,3.2378,0.004212,40,40
phase3_group_b,pf,40,uniform,heterogeneous,19,11.8488,0.555277,3.2318,0.004411,40,40
phase3_group_b,pf,40,uniform,heterogeneous,20,11.2971,0.588387,3.2292,0.004226,40,40
phase3_group_b,pss,10,clustered,heterogeneous,1,14.1092,0.507589,3.3061,0.002566,10,10
phase3_group_b,pss,10,clustered,heterogeneous,2,14.37,0.510112,3.2896,0.001805,10,10
phase3_group_b,pss,10,clustered,heterogeneous,3,13.4185,0.515102,3.2724,0.003789,10,10
phase3_group_b,pss,10,clustered,heterogeneous,4,14.4839,0.492678,3.2599,0.002276,10,10
phase3_group_b,pss,10,clustered,heterogeneous,5,14.2072,0.54734,3.2534,0.00303,10,10
phase3_group_b,pss,10,clustered,heterogeneous,6,14.2497,0.458332,3.2631,0.002857,10,10
phase3_group_b,pss,10,clustered,heterogeneous,7,13.6318,0.489527,3.3083,0.003268,10,10
phase3_group_b,pss,10,clustered,heterogeneous,8,12.869,0.547511,3.267,0.003092,10,10
phase3_group_b,pss,10,clustered,heterogeneous,9,13.9498,0.486492,3.2815,0.003064,10,10
phase3_group_b,pss,10,clustered,heterogeneous,10,14.6245,0.511259,3.2956,0.00249,10,10
phase3_group_b,pss,10,clustered,heterogeneous,11,14.2286,0.545599,3.3057,0.00229,10,10
phase3_group_b,pss,10,clustered,heterogeneous,12,14.7001,0.48233,3.2548,0.00224,10,10
phase3_group_b,pss,10,clustered,heterogeneous,13,13.6714,0.53338,3.2956,0.002223,10,10
phase3_group_b,pss,10,clustered,heterogeneous,14,14.8731,0.492611,3.2955,0.002809,10,10
phase3_group_b,pss,10,clustered,heterogeneous,15,15.0874,0.543978,3.3238,0.001685,10,10
phase3_group_b,pss,10,clustered,heterogeneous,16,14.2232,0.527867,3.2919,0.002772,10,10
phase3_group_b,pss,10,clustered,heterogeneous,17,12.9146,0.549713,3.2808,0.003569,10,10
phase3_group_b,pss,10,clustered,heterogeneous,18,14.5969,0.480226,3.2764,0.002656,10,10
phase3_group_b,pss,10,clustered,heterogeneous,19,15.4718,0.47175,3.2123,0.002571,10,10
phase3_group_b,pss,10,clustered,heterogeneous,20,13.2482,0.519791,3.263,0.00377,10,10
phase3_group_b,pss,20,clustered,heterogeneous,1,14.1218,0.608255,3.2822,0.002099,20,20
phase3_group_b,pss,20,clustered,heterogeneous,2,14.459,0.588459,3.2731,0.002332,20,20
phase3_group_b,pss,20,clustered,heterogeneous,3,13.3959,0.599666,3.284,0.003608,20,20
phase3_group_b,pss,20,clustered,heterogeneous,4,13.662,0.586678,3.2499,0.003428,20,20
phase3_group_b,pss,20,clustered,heterogeneous,5,14.7001,0.604313,3.2523,0.002434,20,20
phase3_group_b,pss,20,clustered,heterogeneous,6,14.133,0.584354,3.2631,0.002018,20,20
phase3_group_b,pss,20,clustered,heterogeneous,7,14.1656,0.576231,3.2633,0.003214,20,20
phase3_group_b,pss,20,clustered,heterogeneous,8,14.4325,0.579475,3.2398,0.002512,20,20
phase3_group_b,pss,20,clustered,heterogeneous,9,14.5433,0.589818,3.2708,0.002523,20,20
phase3_group_b,pss,20,clustered,heterogeneous,10,15.0213,0.589356,3.2678,0.002413,20,20
phase3_group_b,pss,20,clustered,heterogeneous,11,14.2655,0.616512,3.3059,0.00282,20,20
phase3_group_b,pss,20,clustered,heterogeneous,12,14.7485,0.587441,3.2577,0.002742,20,20
phase3_group_b,pss,20,clustered,heterogeneous,13,14.0593,0.602544,3.2872,0.002421,20,20
phase3_group_b,pss,20,clustered,heterogeneous,14,14.3494,0.592448,3.2824,0.003166,20,20
phase3_group_b,pss,20,clustered,heterogeneous,15,14.1092,0.601651,3.2762,0.002881,20,20
phase3_group_b,pss,20,clustered,heterogeneous,16,14.3786,0.602086,3.2775,0.002718,20,20
phase3_group_b,pss,20,clustered,heterogeneous,17,12.689,0.609067,3.2531,0.003155,20,20
phase3_group_b,pss,20,clustered,heterogeneous,18,13.6523,0.597922,3.2865,0.003873,20,20
phase3_group_b,pss,20,clustered,heterogeneous,19,15.0896,0.597199,3.2446,0.001949,20,20
phase3_group_b,pss,20,clustered,heterogeneous,20,14.1414,0.608124,3.2762,0.002538,20,20
phase3_group_b,pss,40,clustered,heterogeneous,1,13.9754,0.397513,3.2364,0.00355,36,40
phase3_group_b,pss,40,clustered,heterogeneous,2,12.9113,0.403052,3.2531,0.003767,29,40
phase3_group_b,pss,40,clustered,heterogeneous,3,12.649,0.40416,3.2721,0.003672,31,40
phase3_group_b,pss,40,clustered,heterogeneous,4,12.8353,0.402403,3.2524,0.004485,40,40
phase3_group_b,pss,40,clustered,heterogeneous,5,12.8056,0.401808,3.2538,0.004729,38,40
phase3_group_b,pss,40,clustered,heterogeneous,6,13.827,0.398723,3.2691,0.003193,34,40
phase3_group_b,pss,40,clustered,heterogeneous,7,12.7425,0.403078,3.276,0.004462,38,40
phase3_group_b,pss,40,clustered,heterogeneous,8,12.9163,0.401737,3.265,0.003645,32,40
phase3_group_b,pss,40,clustered,heterogeneous,9,13.2897,0.398424,3.2487,0.004526,33,40
phase3_group_b,pss,40,clustered,heterogeneous,10,13.9181,0.399404,3.252,0.003119,34,40
phase3_group_b,pss,40,clustered,heterogeneous,11,13.4836,0.400635,3.2761,0.003231,38,40
phase3_group_b,pss,40,clustered,heterogeneous,12,13.5255,0.400736,3.2702,0.003475,40,40
phase3_group_b,pss,40,clustered,heterogeneous,13,12.5215,0.403247,3.2482,0.005096,31,40
phase3_group_b,pss,40,clustered,heterogeneous,14,12.9821,0.401241,3.2921,0.004189,35,40
phase3_group_b,pss,40,clustered,heterogeneous,15,14.1916,0.396259,3.2667,0.003412,36,40
phase3_group_b,pss,40,clustered,heterogeneous,16,13.8371,0.397551,3.2732,0.003581,29,40
phase3_group_b,pss,40,clustered,heterogeneous,17,13.3805,0.400887,3.2868,0.002989,40,40
phase3_group_b,pss,40,clustered,heterogeneous,18,13.591,0.399428,3.2592,0.003527,32,40
phase3_group_b,pss,40,clustered,heterogeneous,19,13.6785,0.398431,3.2608,0.003822,38,40
phase3_group_b,pss,40,clustered,heterogeneous,20,13.744,0.397803,3.2598,0.003751,37,40
phase3_group_b,pss,10,uniform,heterogeneous,1,11.8967,0.574317,3.263,0.005503,10,10
phase3_group_b,pss,10,uniform,heterogeneous,2,13.1032,0.544616,3.2597,0.004728,10,10
phase3_group_b,pss,10,uniform,heterogeneous,3,11.4095,0.58132,3.2308,0.004496,10,10
phase3_group_b,pss,10,uniform,heterogeneous,4,8.7937,0.623311,3.2261,0.006082,10,10
phase3_group_b,pss,10,uniform,heterogeneous,5,7.4904,0.735486,3.2442,0.006514,10,10
phase3_group_b,pss,10,uniform,heterogeneous,6,11.0949,0.638822,3.2625,0.003577,10,10
phase3_group_b,pss,10,uniform,heterogeneous,7,15.8099,0.497038,3.2482,0.001434,10,10
phase3_group_b,pss,10,uniform,heterogeneous,8,9.4632,0.706695,3.2201,0.003456,10,10
phase3_group_b,pss,10,uniform,heterogeneous,9,12.1695,0.552108,3.2851,0.005137,10,10
phase3_group_b,pss,10,uniform,heterogeneous,10,13.947,0.484662,3.2622,0.004805,10,10
phase3_group_b,pss,10,uniform,heterogeneous,11,9.5713,0.72282,3.2603,0.002569,10,10
phase3_group_b,pss,10,uniform,heterogeneous,12,9.9356,0.68209,3.2655,0.004197,10,10
phase3_group_b,pss,10,uniform,heterogeneous,13,8.2576,0.641955,3.2343,0.007803,10,10
phase3_group_b,pss,10,uniform,heterogeneous,14,13.8629,0.445274,3.3137,0.004383,10,10
phase3_group_b,pss,10,uniform,heterogeneous,15,10.3754,0.690432,3.2492,0.002776,10,10
